id,type,reactions,comments,shares,likes,loves,wows,hahas,sads,angrys
4248,video,0,0,0,0,0,0,0,0,0
4249,video,3,0,0,3,0,0,0,0,0
4250,video,0,0,0,0,0,0,0,0,0
4251,video,2,0,0,2,0,0,0,0,0
4252,video,5,0,0,5,0,0,0,0,0
4253,video,1,0,0,1,0,0,0,0,0
4254,video,2,0,0,2,0,0,0,0,0
4255,video,0,0,0,0,0,0,0,0,0
4256,video,5,0,0,5,0,0,0,0,0
4257,video,1,0,0,1,0,0,0,0,0
4258,video,11,0,0,11,0,0,0,0,0
4259,video,3,0,0,3,0,0,0,0,0
4260,video,10,0,0,10,0,0,0,0,0
4261,video,91,91,277,78,13,0,0,0,0
4262,video,3,0,0,3,0,0,0,0,0
4263,video,1,0,0,1,0,0,0,0,0
4264,video,1,0,0,1,0,0,0,0,0
4265,video,2,0,0,2,0,0,0,0,0
4266,video,1,0,0,1,0,0,0,0,0
4267,video,0,0,0,0,0,0,0,0,0
4268,video,7,0,0,7,0,0,0,0,0
4269,video,1,0,0,1,0,0,0,0,0
4270,video,1,0,0,1,0,0,0,0,0
4271,video,3,0,0,3,0,0,0,0,0
4272,video,5,0,0,5,0,0,0,0,0
4273,video,5,0,0,5,0,0,0,0,0
4274,video,1,0,0,1,0,0,0,0,0
4275,video,5,0,0,5,0,0,0,0,0
4276,video,4,1,0,4,0,0,0,0,0
4277,video,8,0,0,8,0,0,0,0,0
4278,video,3,0,0,3,0,0,0,0,0
4279,video,5,0,0,5,0,0,0,0,0
4280,video,47,39,8,43,4,0,0,0,0
4281,video,28,39,16,27,1,0,0,0,0
4282,video,3,0,0,3,0,0,0,0,0
4283,video,3,0,0,3,0,0,0,0,0
4284,video,1,0,0,1,0,0,0,0,0
4285,video,105,136,67,89,15,0,1,0,0
4286,video,8,0,0,8,0,0,0,0,0
4287,video,182,235,73,161,20,0,1,0,0
4288,video,1,0,0,1,0,0,0,0,0
4289,video,4,0,0,4,0,0,0,0,0
4290,video,2,0,0,2,0,0,0,0,0
4291,video,3,0,0,3,0,0,0,0,0
4292,video,1,0,0,1,0,0,0,0,0
4293,video,0,0,0,0,0,0,0,0,0
4294,video,0,0,0,0,0,0,0,0,0
4295,video,3,0,0,3,0,0,0,0,0
4296,video,116,200,239,94,18,2,2,0,0
4297,video,7,0,0,7,0,0,0,0,0
4298,video,10,0,0,10,0,0,0,0,0
4299,video,42,89,295,35,7,0,0,0,0
4300,video,2,0,0,2,0,0,0,0,0
4301,video,0,0,0,0,0,0,0,0,0
4302,video,133,157,278,117,16,0,0,0,0
4303,video,4,0,0,4,0,0,0,0,0
4304,video,16,1,0,15,1,0,0,0,0
4305,video,128,164,79,109,18,1,0,0,0
4306,video,2,0,0,2,0,0,0,0,0
4307,video,3,0,0,3,0,0,0,0,0
4308,video,3,0,0,3,0,0,0,0,0
4309,video,54,90,281,47,7,0,0,0,0
4310,video,1,0,0,1,0,0,0,0,0
4311,video,2,0,0,2,0,0,0,0,0
4312,video,5,0,0,5,0,0,0,0,0
4313,video,71,123,277,58,10,0,2,0,1
4314,video,3,0,0,3,0,0,0,0,0
4315,video,6,0,0,5,1,0,0,0,0
4316,video,88,247,319,72,13,1,1,1,0
4317,video,3,0,0,3,0,0,0,0,0
4318,video,0,0,0,0,0,0,0,0,0
4319,video,0,0,0,0,0,0,0,0,0
4320,video,0,0,0,0,0,0,0,0,0
4321,video,3,0,0,3,0,0,0,0,0
4322,video,1,0,0,1,0,0,0,0,0
4323,video,95,129,56,82,12,0,0,1,0
4324,video,1,1,0,1,0,0,0,0,0
4325,video,2,0,0,2,0,0,0,0,0
4326,video,1,1,0,1,0,0,0,0,0
4327,video,83,96,330,73,9,1,0,0,0
4328,video,5,1,0,5,0,0,0,0,0
4329,video,103,116,356,87,13,2,1,0,0
4330,video,2,1,0,2,0,0,0,0,0
4331,video,237,338,310,186,43,1,5,0,2
4332,video,2,1,0,2,0,0,0,0,0
4333,video,0,1,0,0,0,0,0,0,0
4334,video,3,2,0,3,0,0,0,0,0
4335,video,1,1,0,1,0,0,0,0,0
4336,video,1,1,0,1,0,0,0,0,0
4337,video,1,0,0,1,0,0,0,0,0
4338,video,2,1,0,2,0,0,0,0,0
4339,video,136,265,128,103,28,2,2,1,0
4340,video,5,0,0,5,0,0,0,0,0
4341,video,16,5,4,15,1,0,0,0,0
4342,video,4,0,0,4,0,0,0,0,0
4343,video,3,1,0,3,0,0,0,0,0
4344,video,4,0,0,4,0,0,0,0,0
4345,video,1,0,0,1,0,0,0,0,0
4346,video,3,0,0,3,0,0,0,0,0
4347,video,3,0,0,3,0,0,0,0,0
4348,video,1,0,0,1,0,0,0,0,0
4349,video,7,0,0,7,0,0,0,0,0
4350,video,2,0,0,2,0,0,0,0,0
4351,video,1,0,0,1,0,0,0,0,0
4352,video,2,0,0,2,0,0,0,0,0
4353,video,1,0,0,1,0,0,0,0,0
4354,video,3,0,0,3,0,0,0,0,0
4355,video,8,0,0,8,0,0,0,0,0
4356,video,3,0,0,3,0,0,0,0,0
4357,video,3,0,0,3,0,0,0,0,0
4358,video,0,0,0,0,0,0,0,0,0
4359,video,5,0,0,5,0,0,0,0,0
4360,video,0,0,0,0,0,0,0,0,0
4361,video,2,0,0,2,0,0,0,0,0
4362,video,3,0,0,3,0,0,0,0,0
4363,video,2,0,0,2,0,0,0,0,0
4364,video,3,0,0,3,0,0,0,0,0
4365,video,2,0,0,2,0,0,0,0,0
4366,video,4,0,0,4,0,0,0,0,0
4367,video,2,0,0,2,0,0,0,0,0
4368,video,2,0,0,2,0,0,0,0,0
4369,video,8,0,0,8,0,0,0,0,0
4370,video,2,0,0,2,0,0,0,0,0
4371,video,3,0,0,3,0,0,0,0,0
4372,video,3,0,0,2,1,0,0,0,0
4373,video,1,0,0,1,0,0,0,0,0
4374,video,4,0,0,3,1,0,0,0,0
4375,video,3,0,0,3,0,0,0,0,0
4376,video,3,0,0,3,0,0,0,0,0
4377,video,3,0,0,3,0,0,0,0,0
4378,video,6,0,0,6,0,0,0,0,0
4379,video,4,0,0,4,0,0,0,0,0
4380,video,7,0,0,7,0,0,0,0,0
4381,video,7,0,0,7,0,0,0,0,0
4382,video,2,0,0,2,0,0,0,0,0
4383,video,2,0,0,2,0,0,0,0,0
4384,video,0,0,0,0,0,0,0,0,0
4385,video,7,0,0,7,0,0,0,0,0
4386,video,0,0,0,0,0,0,0,0,0
4387,video,5,0,0,5,0,0,0,0,0
4388,video,2,0,0,2,0,0,0,0,0
4389,video,8,0,0,8,0,0,0,0,0
4390,video,0,0,0,0,0,0,0,0,0
4391,video,0,0,0,0,0,0,0,0,0
4392,video,4,1,0,4,0,0,0,0,0
4393,video,14,1,0,14,0,0,0,0,0
4394,video,10,0,0,10,0,0,0,0,0
4395,video,9,0,0,9,0,0,0,0,0
4396,video,1,0,0,1,0,0,0,0,0
4397,video,2,0,0,2,0,0,0,0,0
4398,video,6,0,0,6,0,0,0,0,0
4399,video,0,0,0,0,0,0,0,0,0
4400,video,8,0,0,8,0,0,0,0,0
4401,video,6,0,0,6,0,0,0,0,0
4402,video,4,0,0,4,0,0,0,0,0
4403,video,1,0,0,1,0,0,0,0,0
4404,video,0,0,0,0,0,0,0,0,0
4405,video,0,0,0,0,0,0,0,0,0
4406,video,0,0,0,0,0,0,0,0,0
4407,video,2,0,0,2,0,0,0,0,0
4408,video,0,0,0,0,0,0,0,0,0
4409,video,12,0,0,12,0,0,0,0,0
4410,video,4,0,0,4,0,0,0,0,0
4411,video,3,0,0,3,0,0,0,0,0
4412,video,1,0,0,1,0,0,0,0,0
4413,video,1,0,0,1,0,0,0,0,0
4414,video,5,0,0,5,0,0,0,0,0
4415,video,0,0,0,0,0,0,0,0,0
4416,video,5,0,0,5,0,0,0,0,0
4417,video,0,0,0,0,0,0,0,0,0
4418,video,6,0,0,6,0,0,0,0,0
4419,video,6,0,0,6,0,0,0,0,0
4420,video,3,0,0,3,0,0,0,0,0
4421,video,5,0,0,5,0,0,0,0,0
4422,video,0,0,0,0,0,0,0,0,0
4423,video,2,0,0,2,0,0,0,0,0
4424,video,7,0,0,7,0,0,0,0,0
4425,video,2,0,0,2,0,0,0,0,0
4426,video,5,0,0,5,0,0,0,0,0
4427,video,3,0,0,3,0,0,0,0,0
4428,video,5,0,0,5,0,0,0,0,0
4429,video,0,0,0,0,0,0,0,0,0
4430,video,1,0,0,1,0,0,0,0,0
4431,video,1,0,0,1,0,0,0,0,0
4432,video,13,0,0,13,0,0,0,0,0
4433,video,8,0,0,8,0,0,0,0,0
4434,video,90,168,56,75,13,2,0,0,0
4435,video,3,0,0,3,0,0,0,0,0
4436,video,3,0,0,3,0,0,0,0,0
4437,video,103,330,152,84,17,0,1,0,1
4438,video,1,0,0,1,0,0,0,0,0
4439,video,3,0,0,3,0,0,0,0,0
4440,video,113,525,124,92,18,3,0,0,0
4441,video,1,0,0,1,0,0,0,0,0
4442,video,5,0,0,5,0,0,0,0,0
4443,video,8,0,0,8,0,0,0,0,0
4444,video,166,336,147,145,18,2,1,0,0
4445,video,2,0,0,2,0,0,0,0,0
4446,video,4,0,0,4,0,0,0,0,0
4447,video,2,0,0,2,0,0,0,0,0
4448,video,5,0,0,5,0,0,0,0,0
4449,video,300,860,274,259,35,2,4,0,0
4450,video,8,1,0,8,0,0,0,0,0
4451,video,3,1,0,3,0,0,0,0,0
4452,video,171,437,129,135,28,1,5,0,2
4453,video,95,131,65,81,13,0,1,0,0
4454,video,100,204,94,78,18,0,4,0,0
4455,video,2,0,0,2,0,0,0,0,0
4456,video,1,0,0,1,0,0,0,0,0
4457,video,4,0,0,3,1,0,0,0,0
4458,video,5,0,0,4,1,0,0,0,0
4459,video,2,1,0,2,0,0,0,0,0
4460,video,275,401,351,221,49,4,1,0,0
4461,video,0,0,0,0,0,0,0,0,0
4462,video,0,0,0,0,0,0,0,0,0
4463,video,0,0,0,0,0,0,0,0,0
4464,video,1,0,0,1,0,0,0,0,0
4465,video,0,0,0,0,0,0,0,0,0
4466,video,0,0,0,0,0,0,0,0,0
4467,video,1,0,0,1,0,0,0,0,0
4468,video,106,283,179,86,16,1,2,0,1
4469,photo,10,1,0,10,0,0,0,0,0
4470,video,1,0,0,1,0,0,0,0,0
4471,video,3,0,0,3,0,0,0,0,0
4472,video,60,442,85,52,8,0,0,0,0
4473,video,2,0,0,2,0,0,0,0,0
4474,video,1,1,0,1,0,0,0,0,0
4475,video,231,331,197,180,46,1,2,1,1
4476,video,2,0,0,2,0,0,0,0,0
4477,video,0,0,0,0,0,0,0,0,0
4478,video,138,119,81,116,19,2,0,0,1
4479,photo,799,112,22,788,4,7,0,0,0
4480,status,1304,525,5,1265,8,31,0,0,0
4481,photo,16,50,0,16,0,0,0,0,0
4482,video,993,1131,351,894,90,4,3,2,0
4483,video,1179,902,532,975,152,46,3,2,1
4484,video,1143,1242,588,909,220,5,5,1,3
4485,video,337,0,41,335,2,0,0,0,0
4486,video,795,799,564,658,129,2,2,1,3
4487,video,875,1177,366,764,102,3,3,1,2
4488,video,1120,909,601,960,150,4,3,0,3
4489,video,1172,1561,1100,1028,132,4,8,0,0
4490,video,1360,1358,597,978,278,98,5,0,1
4491,video,1490,2117,503,1344,129,5,8,1,3
4492,video,1405,1156,607,1041,237,114,9,3,1
4493,video,958,1249,335,855,97,3,2,1,0
4494,video,355,4,29,355,0,0,0,0,0
4495,video,874,1099,541,657,120,90,4,2,1
4496,video,1174,1473,404,931,236,3,1,1,2
4497,video,1119,1585,544,1001,108,3,3,1,3
4498,photo,1206,144,5,1166,17,22,0,0,1
4499,video,1245,1325,352,1026,207,2,6,2,2
4500,video,1280,923,529,1154,119,1,4,0,2
4501,status,798,75,0,785,4,9,0,0,0
4502,video,1237,1230,341,1061,164,6,5,1,0
4503,video,1406,1609,726,1097,221,76,10,1,1
4504,video,1215,1131,364,1048,162,3,1,0,1
4505,video,1380,1330,506,1156,206,4,6,3,5
4506,video,1319,1293,377,1063,246,5,3,1,1
4507,video,1695,2279,677,1387,289,13,4,1,1
4508,photo,1090,176,11,1057,6,26,1,0,0
4509,video,1159,1153,415,1009,138,6,5,0,1
4510,video,1355,1484,517,1182,160,4,6,1,2
4511,video,1312,1765,570,1139,160,7,4,2,0
4512,video,1585,1913,628,1306,264,6,4,1,4
4513,status,1482,588,5,1450,14,17,1,0,0
4514,video,1126,1220,375,976,141,4,4,1,0
4515,video,1959,6174,1330,1737,202,9,5,1,5
4516,video,1197,1727,416,1035,150,4,7,0,1
4517,video,565,3,83,561,3,1,0,0,0
4518,video,1368,1794,718,980,306,74,3,4,1
4519,video,1741,2257,2139,1155,504,69,11,2,0
4520,video,1490,1671,568,1300,176,3,5,3,3
4521,video,260,11,29,257,2,1,0,0,0
4522,video,1172,1469,429,1019,132,9,4,6,2
4523,video,426,5,70,422,2,1,1,0,0
4524,video,1334,1846,770,998,310,8,13,0,5
4525,video,1503,1920,866,1111,330,51,9,1,1
4526,video,1280,1568,476,1078,194,4,3,1,0
4527,video,1678,1499,685,1227,165,278,8,0,0
4528,video,1290,1530,627,1032,149,106,3,0,0
4529,video,1309,1267,413,1006,100,200,3,0,0
4530,video,1220,1478,905,1071,131,8,2,6,2
4531,video,1212,2092,750,834,336,35,3,2,2
4532,photo,350,24,2,346,4,0,0,0,0
4533,video,1307,1250,747,1001,293,3,5,3,2
4534,video,1309,1489,684,1035,188,35,48,1,2
4535,video,1554,2185,1122,1206,329,9,5,3,2
4536,video,1758,1890,718,1181,385,89,100,2,1
4537,video,285,0,24,281,4,0,0,0,0
4538,video,1372,1778,1618,1013,326,25,5,2,1
4539,video,1753,1936,525,1460,264,9,13,4,3
4540,status,818,39,5,815,1,2,0,0,0
4541,video,252,5,24,249,3,0,0,0,0
4542,video,1386,1440,410,1017,349,6,9,1,4
4543,video,1611,2314,1041,1139,316,104,50,2,0
4544,video,1970,2903,3424,1330,482,138,13,5,2
4545,status,863,121,22,854,4,5,0,0,0
4546,video,396,2,67,391,1,4,0,0,0
4547,video,1303,2153,796,969,291,32,8,1,2
4548,photo,816,33,25,807,3,5,0,0,1
4549,video,1355,1360,536,1068,228,45,10,3,1
4550,video,1236,771,334,1082,142,4,5,2,1
4551,video,813,542,165,721,83,2,5,0,2
4552,video,1134,1076,295,952,163,5,13,1,0
4553,video,310,3,27,307,3,0,0,0,0
4554,video,1615,1497,550,1309,263,15,22,4,2
4555,status,518,16,0,513,1,4,0,0,0
4556,video,1041,1151,340,880,141,6,10,2,2
4557,video,239,3,20,238,1,0,0,0,0
4558,video,1228,887,408,865,259,89,9,3,3
4559,video,1203,647,241,1042,145,7,8,0,1
4560,video,1841,1389,526,1513,299,13,12,0,4
4561,status,386,19,1,383,2,1,0,0,0
4562,status,333,27,0,330,0,3,0,0,0
4563,video,2173,2925,818,1739,403,7,17,1,6
4564,status,464,13,2,450,4,2,0,8,0
4565,video,1517,1132,318,1348,145,12,7,1,4
4566,video,2237,2571,815,1591,376,252,15,1,2
4567,status,701,57,0,695,2,4,0,0,0
4568,video,352,3,35,349,3,0,0,0,0
4569,video,1166,878,254,825,320,8,9,3,1
4570,video,153,0,12,150,2,1,0,0,0
4571,video,1412,1247,739,1117,265,10,18,0,2
4572,video,1513,1309,396,1197,159,150,7,0,0
4573,video,173,0,11,173,0,0,0,0,0
4574,video,1886,2059,544,1437,407,13,24,1,4
4575,video,341,0,51,339,2,0,0,0,0
4576,video,1012,916,396,667,220,111,13,1,0
4577,video,238,0,19,236,2,0,0,0,0
4578,video,1411,1276,454,1043,234,123,9,0,2
4579,status,369,58,1,369,0,0,0,0,0
4580,status,855,93,4,840,6,9,0,0,0
4581,video,721,436,113,651,62,4,1,2,1
4582,video,98,1,9,96,1,1,0,0,0
4583,video,255,2,41,253,2,0,0,0,0
4584,video,1050,1403,508,816,221,5,5,2,1
4585,video,183,0,11,183,0,0,0,0,0
4586,video,1891,1624,528,1376,482,11,14,3,5
4587,status,364,2,0,361,2,1,0,0,0
4588,video,993,636,193,892,94,5,0,0,2
4589,video,2046,1626,489,1766,247,18,9,0,6
4590,status,147,6,2,147,0,0,0,0,0
4591,video,1386,851,510,1075,249,55,5,1,1
4592,status,581,40,3,570,3,8,0,0,0
4593,photo,383,5,6,379,2,2,0,0,0
4594,photo,363,0,10,363,0,0,0,0,0
4595,photo,952,19,24,947,3,2,0,0,0
4596,photo,343,5,8,342,0,1,0,0,0
4597,photo,952,19,24,947,3,2,0,0,0
4598,video,254,11,27,253,1,0,0,0,0
4599,video,745,933,236,625,102,4,12,2,0
4600,video,364,3,43,362,1,1,0,0,0
4601,video,1732,1950,747,1120,409,177,22,1,3
4602,video,1303,996,254,1136,159,4,3,0,1
4603,video,171,1,16,170,1,0,0,0,0
4604,video,126,1,6,125,1,0,0,0,0
4605,video,1712,1726,560,1224,364,108,11,2,3
4606,video,1809,1384,549,1521,267,10,8,1,2
4607,photo,655,46,14,649,2,3,0,1,0
4608,video,359,2,37,355,3,1,0,0,0
4609,video,1798,1650,635,1467,283,39,6,3,0
4610,status,1394,239,7,1365,8,21,0,0,0
4611,video,201,5,26,200,1,0,0,0,0
4612,video,2399,2458,1430,1643,529,206,15,3,3
4613,status,1511,311,4,1468,10,33,0,0,0
4614,video,989,783,210,844,123,8,11,0,3
4615,video,138,1,7,136,2,0,0,0,0
4616,video,66,0,5,65,1,0,0,0,0
4617,video,101,1,8,100,1,0,0,0,0
4618,video,206,1,38,202,3,1,0,0,0
4619,video,139,1,17,138,1,0,0,0,0
4620,video,1391,1282,594,995,281,103,7,0,5
4621,video,171,3,22,170,1,0,0,0,0
4622,video,101,2,10,100,1,0,0,0,0
4623,video,1874,2478,586,1380,394,6,76,17,1
4624,video,253,0,51,250,3,0,0,0,0
4625,video,1397,771,695,765,485,139,4,1,3
4626,photo,660,14,3,658,1,1,0,0,0
4627,status,234,10,0,231,3,0,0,0,0
4628,photo,392,133,2,391,1,0,0,0,0
4629,photo,417,151,3,415,2,0,0,0,0
4630,photo,231,130,0,230,1,0,0,0,0
4631,photo,143,48,1,137,4,2,0,0,0
4632,photo,146,34,0,144,2,0,0,0,0
4633,photo,237,117,1,236,1,0,0,0,0
4634,status,403,158,0,401,2,0,0,0,0
4635,video,225,1,31,222,2,0,0,0,1
4636,video,83,0,1,81,2,0,0,0,0
4637,video,1927,1586,603,1409,390,105,18,3,2
4638,video,160,1,16,158,1,0,1,0,0
4639,video,227,3,22,227,0,0,0,0,0
4640,video,113,2,13,113,0,0,0,0,0
4641,video,2033,1961,699,1512,421,43,17,37,3
4642,status,661,34,0,651,3,6,0,0,1
4643,video,317,1,53,315,1,1,0,0,0
4644,video,1712,1438,489,1262,304,122,15,1,8
4645,photo,2101,116,13,2058,14,29,0,0,0
4646,video,1909,1566,607,1645,239,10,13,1,1
4647,video,272,0,29,271,1,0,0,0,0
4648,video,1168,1245,358,906,162,5,91,1,3
4649,video,325,0,38,320,2,2,1,0,0
4650,video,1988,1827,628,1464,460,49,10,3,2
4651,status,284,22,2,281,1,2,0,0,0
4652,status,305,19,0,300,3,2,0,0,0
4653,status,482,24,0,478,2,2,0,0,0
4654,status,331,6,0,327,1,3,0,0,0
4655,status,122,1,0,119,3,0,0,0,0
4656,status,275,7,1,275,0,0,0,0,0
4657,video,211,0,19,209,1,1,0,0,0
4658,video,69,0,4,68,1,0,0,0,0
4659,video,51,1,6,50,1,0,0,0,0
4660,video,99,0,11,98,1,0,0,0,0
4661,video,2639,1625,675,1753,657,68,157,0,4
4662,status,635,25,1,626,7,2,0,0,0
4663,photo,1491,66,14,1463,9,18,1,0,0
4664,photo,188,1,2,186,2,0,0,0,0
4665,photo,598,28,14,594,2,2,0,0,0
4666,photo,744,80,10,737,1,6,0,0,0
4667,photo,580,34,6,572,4,4,0,0,0
4668,status,685,54,0,679,2,4,0,0,0
4669,status,1905,1186,2,1876,7,22,0,0,0
4670,status,1288,97,2,1270,7,8,0,2,1
4671,status,926,51,6,916,6,4,0,0,0
4672,status,1393,327,36,1374,7,11,1,0,0
4673,status,330,14,4,324,4,2,0,0,0
4674,status,679,64,1,664,0,3,1,11,0
4675,status,648,67,4,637,7,4,0,0,0
4676,status,2383,507,18,2293,25,65,0,0,0
4677,photo,770,31,2,755,6,9,0,0,0
4678,photo,812,67,2,806,0,4,0,2,0
4679,photo,2149,193,12,2092,18,38,1,0,0
4680,photo,1145,51,7,1125,4,16,0,0,0
4681,status,1130,91,4,1106,9,15,0,0,0
4682,status,555,35,1,553,2,0,0,0,0
4683,status,596,23,7,588,6,2,0,0,0
4684,status,1027,146,7,996,8,19,1,3,0
4685,status,1296,240,6,1274,13,9,0,0,0
4686,photo,498,36,6,496,2,0,0,0,0
4687,status,931,60,6,914,7,10,0,0,0
4688,photo,484,25,1,481,3,0,0,0,0
4689,photo,612,73,1,605,4,3,0,0,0
4690,photo,423,73,1,417,3,2,0,0,1
4691,status,222,29,0,217,1,1,0,3,0
4692,status,143,12,0,143,0,0,0,0,0
4693,status,79,20,0,79,0,0,0,0,0
4694,status,111,13,1,111,0,0,0,0,0
4695,status,285,67,1,283,1,1,0,0,0
4696,photo,586,61,19,580,5,0,1,0,0
4697,photo,383,28,10,377,6,0,0,0,0
4698,photo,279,56,9,279,0,0,0,0,0
4699,photo,317,35,7,317,0,0,0,0,0
4700,photo,133,42,5,129,4,0,0,0,0
4701,photo,369,100,4,366,0,3,0,0,0
4702,status,133,11,0,132,0,1,0,0,0
4703,photo,517,105,2,502,8,7,0,0,0
4704,photo,396,28,0,390,3,3,0,0,0
4705,photo,431,75,0,418,4,9,0,0,0
4706,status,265,82,0,256,1,0,0,8,0
4707,photo,329,46,7,329,0,0,0,0,0
4708,photo,439,59,1,436,1,2,0,0,0
4709,photo,337,57,13,336,1,0,0,0,0
4710,status,145,26,0,137,1,0,0,7,0
4711,photo,115,24,0,114,1,0,0,0,0
4712,status,100,54,0,94,0,1,0,1,4
4713,status,134,26,0,131,0,1,0,2,0
4714,status,87,28,0,86,0,0,0,1,0
4715,status,120,55,1,120,0,0,0,0,0
4716,link,120,26,0,120,0,0,0,0,0
4717,photo,237,32,3,233,3,1,0,0,0
4718,status,128,20,0,125,3,0,0,0,0
4719,status,78,10,0,78,0,0,0,0,0
4720,status,114,17,0,113,1,0,0,0,0
4721,link,93,30,0,92,1,0,0,0,0
4722,photo,119,17,1,117,2,0,0,0,0
4723,status,58,6,0,58,0,0,0,0,0
4724,link,21,4,0,21,0,0,0,0,0
4725,status,46,0,0,46,0,0,0,0,0
4726,photo,170,18,0,161,3,6,0,0,0
4727,photo,44,2,1,42,0,2,0,0,0
4728,status,36,2,0,36,0,0,0,0,0
4729,status,140,20,0,136,3,1,0,0,0
4730,status,128,14,0,128,0,0,0,0,0
4731,photo,2,0,0,2,0,0,0,0,0
4732,video,27,0,18,27,0,0,0,0,0
4733,video,97,177,210,48,49,0,0,0,0
4734,photo,2,4,0,2,0,0,0,0,0
4735,photo,9,0,1,9,0,0,0,0,0
4736,photo,19,1,1,19,0,0,0,0,0
4737,video,32,0,12,32,0,0,0,0,0
4738,photo,25,0,0,24,0,1,0,0,0
4739,photo,31,0,1,31,0,0,0,0,0
4740,photo,25,0,0,25,0,0,0,0,0
4741,photo,18,0,0,18,0,0,0,0,0
4742,video,33,0,6,33,0,0,0,0,0
4743,video,156,593,210,95,56,2,3,0,0
4744,video,16,0,4,16,0,0,0,0,0
4745,photo,41,1,0,40,0,1,0,0,0
4746,photo,38,1,0,38,0,0,0,0,0
4747,video,20,0,1,20,0,0,0,0,0
4748,video,99,361,87,80,17,0,2,0,0
4749,photo,29,3,0,29,0,0,0,0,0
4750,photo,22,0,0,22,0,0,0,0,0
4751,photo,13,0,0,13,0,0,0,0,0
4752,video,29,0,3,29,0,0,0,0,0
4753,video,182,356,229,109,72,0,1,0,0
4754,photo,12,0,0,12,0,0,0,0,0
4755,photo,12,0,0,12,0,0,0,0,0
4756,photo,9,0,0,9,0,0,0,0,0
4757,photo,11,0,0,11,0,0,0,0,0
4758,photo,8,0,0,8,0,0,0,0,0
4759,photo,23,2,0,23,0,0,0,0,0
4760,video,16,0,4,16,0,0,0,0,0
4761,video,13,1,0,13,0,0,0,0,0
4762,photo,19,0,0,19,0,0,0,0,0
4763,photo,26,0,0,26,0,0,0,0,0
4764,photo,27,1,0,27,0,0,0,0,0
4765,photo,14,0,0,14,0,0,0,0,0
4766,video,64,0,13,64,0,0,0,0,0
4767,video,154,455,199,98,53,0,3,0,0
4768,photo,20,1,0,20,0,0,0,0,0
4769,video,19,0,0,19,0,0,0,0,0
4770,photo,19,0,0,19,0,0,0,0,0
4771,photo,10,0,0,10,0,0,0,0,0
4772,photo,9,2,0,9,0,0,0,0,0
4773,photo,15,0,0,15,0,0,0,0,0
4774,photo,31,0,0,31,0,0,0,0,0
4775,photo,23,2,0,23,0,0,0,0,0
4776,video,50,0,13,49,1,0,0,0,0
4777,video,259,695,263,151,106,0,2,0,0
4778,photo,25,0,0,25,0,0,0,0,0
4779,photo,18,0,0,18,0,0,0,0,0
4780,photo,26,0,0,26,0,0,0,0,0
4781,photo,29,1,0,29,0,0,0,0,0
4782,video,59,0,7,59,0,0,0,0,0
4783,photo,19,0,0,19,0,0,0,0,0
4784,photo,35,0,0,35,0,0,0,0,0
4785,photo,14,0,0,14,0,0,0,0,0
4786,video,23,0,7,23,0,0,0,0,0
4787,video,63,84,92,45,17,1,0,0,0
4788,photo,27,0,0,27,0,0,0,0,0
4789,photo,17,0,0,17,0,0,0,0,0
4790,photo,14,1,0,14,0,0,0,0,0
4791,photo,12,0,0,12,0,0,0,0,0
4792,photo,32,0,1,32,0,0,0,0,0
4793,video,37,0,6,37,0,0,0,0,0
4794,video,146,303,221,73,69,2,1,0,1
4795,photo,40,1,0,40,0,0,0,0,0
4796,photo,20,0,0,19,1,0,0,0,0
4797,photo,20,0,0,20,0,0,0,0,0
4798,video,50,0,5,49,1,0,0,0,0
4799,photo,19,0,1,19,0,0,0,0,0
4800,photo,46,0,0,46,0,0,0,0,0
4801,photo,26,0,0,26,0,0,0,0,0
4802,photo,14,0,0,14,0,0,0,0,0
4803,video,55,0,13,55,0,0,0,0,0
4804,video,162,418,163,108,49,1,4,0,0
4805,photo,10,0,0,9,1,0,0,0,0
4806,video,26,0,13,26,0,0,0,0,0
4807,photo,11,0,0,11,0,0,0,0,0
4808,photo,18,0,0,18,0,0,0,0,0
4809,photo,12,1,0,12,0,0,0,0,0
4810,photo,35,2,0,35,0,0,0,0,0
4811,photo,14,0,0,14,0,0,0,0,0
4812,video,63,0,15,63,0,0,0,0,0
4813,video,184,530,224,101,80,0,1,1,1
4814,photo,28,0,0,27,1,0,0,0,0
4815,photo,24,0,0,24,0,0,0,0,0
4816,photo,33,0,0,33,0,0,0,0,0
4817,photo,17,0,0,16,1,0,0,0,0
4818,video,58,0,14,58,0,0,0,0,0
4819,photo,33,0,0,33,0,0,0,0,0
4820,photo,39,0,0,39,0,0,0,0,0
4821,photo,11,1,0,11,0,0,0,0,0
4822,photo,16,0,0,16,0,0,0,0,0
4823,video,63,0,9,63,0,0,0,0,0
4824,video,6,0,2,6,0,0,0,0,0
4825,video,196,637,223,111,81,1,2,1,0
4826,photo,31,0,1,31,0,0,0,0,0
4827,photo,40,1,0,40,0,0,0,0,0
4828,photo,22,3,1,22,0,0,0,0,0
4829,photo,25,0,0,24,0,1,0,0,0
4830,photo,25,0,1,25,0,0,0,0,0
4831,video,36,0,5,36,0,0,0,0,0
4832,video,162,401,213,83,78,1,0,0,0
4833,photo,25,0,0,24,1,0,0,0,0
4834,photo,14,1,0,14,0,0,0,0,0
4835,photo,52,1,1,52,0,0,0,0,0
4836,photo,26,0,0,26,0,0,0,0,0
4837,video,36,0,15,36,0,0,0,0,0
